415,9,6,4163,DIST,BER,41.7,-42.6396,0
416,9,6,4173,DIST,BER,41.8,-42.6033,0
417,9,6,4183,DIST,BER,41.9,-42.567,0
418,9,6,4193,DIST,BER,42,-42.5309,0
419,9,6,4203,DIST,BER,42.1,-42.4948,0
420,9,6,4213,DIST,BER,42.2,-42.4588,0
421,9,6,4223,DIST,BER,42.3,-42.4229,0
422,9,6,4233,DIST,BER,42.4,-42.3871,0
423,9,6,4243,DIST,BER,42.5,-42.3514,0
424,9,6,4253,DIST,BER,42.6,-42.3157,0
425,9,6,4263,DIST,BER,42.7,-42.2802,0
426,9,6,4273,DIST,BER,42.8,-42.2447,0
427,9,6,4283,DIST,BER,42.9,-42.2093,0
428,9,6,4293,DIST,BER,43,-42.174,0
429,9,6,4303,DIST,BER,43.1,-42.1387,0
430,9,6,4313,DIST,BER,43.2,-42.1036,0
431,9,6,4323,DIST,BER,43.3,-42.0685,0
432,9,6,4333,DIST,BER,43.4,-42.0335,0
433,9,6,4343,DIST,BER,43.5,-41.9986,0
434,9,6,4353,DIST,BER,43.6,-41.9638,0
435,9,6,4363,DIST,BER,43.7,-41.929,0
436,9,6,4373,DIST,BER,43.8,-41.8943,0
437,9,6,4383,DIST,BER,43.9,-41.8598,0
438,9,6,4393,DIST,BER,44,-41.8252,0
439,9,6,4403,DIST,BER,44.1,-41.7908,0
440,9,6,4413,DIST,BER,44.2,-41.7564,0
441,9,6,4423,DIST,BER,44.3,-41.7222,0
442,9,6,4433,DIST,BER,44.4,-41.688,0
443,9,6,4443,DIST,BER,44.5,-41.6538,0
444,9,6,4453,DIST,BER,44.6,-41.6198,0
445,9,6,4463,DIST,BER,44.7,-41.5858,0
446,9,6,4473,DIST,BER,44.8,-41.5519,0
447,9,6,4483,DIST,BER,44.9,-41.5181,0
448,9,6,4493,DIST,BER,45,-41.4843,0
449,9,6,4503,DIST,BER,45.1,-41.4507,0
450,9,6,4513,DIST,BER,45.2,-41.4171,0
451,9,6,4523,DIST,BER,45.3,-41.3835,0
452,9,6,4533,DIST,BER,45.4,-41.3501,0
453,9,6,4543,DIST,BER,45.5,-41.3167,0
454,9,6,4553,DIST,BER,45.6,-41.2834,0
455,9,6,4563,DIST,BER,45.7,-41.2502,0
456,9,6,4573,DIST,BER,45.8,-41.217,0
457,9,6,4583,DIST,BER,45.9,-41.1839,0
458,9,6,4593,DIST,BER,46,-41.1509,0
459,9,6,4603,DIST,BER,46.1,-41.118,0
460,9,6,4613,DIST,BER,46.2,-41.0851,0
461,9,6,4623,DIST,BER,46.3,-41.0523,0
462,9,6,4633,DIST,BER,46.4,-41.0196,0
463,9,6,4643,DIST,BER,46.5,-40.9869,0
464,9,6,4653,DIST,BER,46.6,-40.9543,0
465,9,6,4663,DIST,BER,46.7,-40.9218,0
466,9,6,4673,DIST,BER,46.8,-40.8893,0
467,9,6,4683,DIST,BER,46.9,-40.8569,0
468,9,6,4693,DIST,BER,47,-40.8246,0
469,9,6,4703,DIST,BER,47.1,-40.7924,0
470,9,6,4713,DIST,BER,47.2,-40.7602,0
471,9,6,4723,DIST,BER,47.3,-40.7281,0
472,9,6,4733,DIST,BER,47.4,-40.6961,0
473,9,6,4743,DIST,BER,47.5,-40.6641,0
474,9,6,4753,DIST,BER,47.6,-40.6322,0
475,9,6,4763,DIST,BER,47.7,-40.6003,0
476,9,6,4773,DIST,BER,47.8,-40.5686,0
477,9,6,4783,DIST,BER,47.9,-40.5369,0
478,9,6,4793,DIST,BER,48,-40.5052,0
479,9,6,4803,DIST,BER,48.1,-40.4736,0
480,9,6,4813,DIST,BER,48.2,-40.4421,0
481,9,6,4823,DIST,BER,48.3,-40.4107,0
482,9,6,4833,DIST,BER,48.4,-40.3793,0
483,9,6,4843,DIST,BER,48.5,-40.348,0
484,9,6,4853,DIST,BER,48.6,-40.3167,0
485,9,6,4863,DIST,BER,48.7,-40.2856,0
486,9,6,4873,DIST,BER,48.8,-40.2544,0
487,9,6,4883,DIST,BER,48.9,-40.2234,0
488,9,6,4893,DIST,BER,49,-40.1924,0
489,9,6,4903,DIST,BER,49.1,-40.1614,0
490,9,6,4913,DIST,BER,49.2,-40.1306,0
491,9,6,4923,DIST,BER,49.3,-40.0998,0
492,9,6,4933,DIST,BER,49.4,-40.069,0
493,9,6,4943,DIST,BER,49.5,-40.0383,0
494,9,6,4953,DIST,BER,49.6,-40.0077,0
495,9,6,4963,DIST,BER,49.7,-39.9771,0
496,9,6,4973,DIST,BER,49.8,-39.9467,0
497,9,6,4983,DIST,BER,49.9,-39.9162,0
498,9,6,4993,DIST,BER,49.9,-39.9162,0
499,9,6,5003,DIST,BER,49.9,-39.9162,0


0,9,6,10,DIST,SINRdB,0.2,138.819,0
